ff808181504c8048015056cf6fd74f08,,19.11953557,72.85069886,Resale,"2 BHK for sale,
Ishwar Bhavan","Ishwar Bhavan, Near Lakshmi Narayan Temple, Airport Road",Pre-verified,Loan Verified,2.4 Crores,Non-negotiable,"1,000",Sq.Ft,1.87 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,1 Balcony,Ishwar Bhavan,Independent Floor/Builder Floor,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,000 sq.ft",Furnishing Status,Unfurnished,Facing,East,Floor,Floor 0 / 3,Flats in Building,7,Parking Available,Bike and Car,Power backup,NA,Water Supply,NA,ff808181504c8048015056cf6fd74f08,
ff80818164d7894b0164daac77db20cb,,19.17706803,72.95721853,Resale,"1 BHK for sale,
Shanti Apartments","Shanti Apartments, Tambe Nagar Near Shree Shantinath Ja ...",Pre-verified,Loan Verified,90 Lacs,Negotiable,520,Sq.Ft,69.96 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,2 Balconies,Shanti Apartments,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.8 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,520 sq.ft,Furnishing Status,Semi,Facing,West,Floor,Floor 1 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Both,ff80818164d7894b0164daac77db20cb,
ff80818164a89f630164ab875c6179b0,,19.1736424,72.86061528,Resale,"2 BHK for sale,
JP InfraDecks","Jp Infradecks, Yashodham, Near Oberoi Mall",Pre-verified,Loan Verified,2.35 Crores,Negotiable,"1,290",Sq.Ft,1.83 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3 Balconies,JP InfraDecks,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,290 sq.ft",Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 19 / 39,Flats in Building,0,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff80818164a89f630164ab875c6179b0,
ff80818164d7894b0164db3879947735,,19.24144632,72.86744834,Resale,"1 BHK for sale,
Sai Sadan","Sai Sadan, Shankheshwar Nagar, Near Chintamani Plaza",Pre-verified,Loan Verified,81.36 Lacs,Negotiable,452,Sq.Ft,63.24 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,01-Dec-19,Possession,1 Balcony,Sai Sadan,Apartment,Age of the Building,Under Construction,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,452 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 9 / 20,Flats in Building,0,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Both,ff80818164d7894b0164db3879947735,
ff8081815b24db65015b289b92722ef6,,19.2123329,72.839406,Resale,"3 BHK for sale,
Raj Garden","Raj Garden, Kandivali West, Mumbai",Pre-verified,Loan Verified,2.5 Crores,Negotiable,"1,190",Sq.Ft,1.94 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Raj Garden,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,190 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 8 / 8,Flats in Building,0,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Both,ff8081815b24db65015b289b92722ef6,
ff80818164d7894b0164db3c30a179e9,,19.13009514,72.83727039,Resale,"2 BHK for sale,
Nirmal Society","Nirmal Society, Azad Nagar Near Cafe Coffee Day",Pre-verified,Loan Verified,2.2 Crores,Negotiable,748,Sq.Ft,1.71 Lacs/Month,Estimated EMI,2 bedrooms,Wooden,,Posted On,2 Baths,Wooden,Immediately,Possession,3 Balconies,Nirmal Society,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Wooden,Builtup Area,748 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 1 / 9,Flats in Building,0,Parking Available,None,Power backup,Partial,Water Supply,Both,ff80818164d7894b0164db3c30a179e9,
ff80818164db4c1f0164db5ace37066b,,19.01465034,72.83250427,Resale,"2 BHK for sale,
Antariksha","Antariksha, Prabhadevi, Mumbai.",Pre-verified,Loan Verified,5.3 Crores,Negotiable,"1,300",Sq.Ft,4.12 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,0 Balconies,Antariksha,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,7.7 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,300 sq.ft",Furnishing Status,Full,Facing,South,Floor,Floor 10 / 24,Flats in Building,0,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff80818164db4c1f0164db5ace37066b,
ff80818164d7894b0164db216e716882,,19.0900586,72.9084746,Resale,"2 BHK for sale,
Integrated Bhoomi","Integrated Bhoomi, Ghatkopar",Pre-verified,Loan Verified,1.95 Crores,Negotiable,875,Sq.Ft,1.52 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,0 Balconies,Integrated Bhoomi,Apartment,Age of the Building,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,875 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 12 / 12,Flats in Building,0,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Borewell,ff80818164d7894b0164db216e716882,
ff80818164cfa9960164d03475d64990,,19.1982388,72.8737017,Resale,"2 BHK for sale,
Sri Balaji Enclave","Sri Balaji Enclave, 601 A Balaji Inclave Near Anita Vih ...",Pre-verified,Loan Verified,1.4 Crores,Negotiable,950,Sq.Ft,1.09 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,0 Balconies,Sri Balaji Enclave,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.7 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,950 sq.ft,Furnishing Status,Semi,Facing,North,Floor,Floor 6 / 8,Flats in Building,0,Parking Available,None,Power backup,None,Water Supply,Both,ff80818164cfa9960164d03475d64990,
ff80818150f505150150ffa4e0883c32,,19.1827551,72.8401539,Resale,"2 BHK for sale,
Sunrise Orlem","Sunrise Orlem, Near Orlem Church Behind St Annes School ...",Pre-verified,Loan Verified,2.2 Crores,Negotiable,"1,250",Sq.Ft,1.71 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3 Balconies,Sunrise Orlem,Apartment,Age of the Building,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,4.8 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,250 sq.ft",Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 10 / 14,Flats in Building,28,Parking Available,Car,Power backup,Full,Water Supply,Both,ff80818150f505150150ffa4e0883c32,
