"Jul 22, 2018 2:58:34 PM",19.1389006,72.8438224,Resale,"2 BHK for sale,
crystal park CHS","Crystal Park Chs, Sv Road",Pre-verified,Loan Verified,1.2 Crores,Negotiable,600,Sq.Ft,93.28 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,crystal park CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 6 / 7,Flats in Building,1,Parking Available,Bike and Car,Power backup,None,Water Supply,Corporation,ff8081815f2f90dc015f33fc5f8f2a38
"Jul 22, 2018 2:57:24 PM",19.19171163,72.82224982,Resale,"1 RK for sale,
standalone building","Standalone Building, Mahakali Nagar Near Malvani Police ...",Pre-verified,Loan Verified,30 Lacs,Negotiable,400,Sq.Ft,23.32 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,2 Balconies,standalone building,Independent House/Villa,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,400 sq.ft,Furnishing Status,Unfurnished,Facing,North,Floor,Floor 0 / 1,Flats in Building,0,Parking Available,None,Power backup,NA,Water Supply,Corporation,ff8081815115c6f601511e899f2539a9
"Jul 25, 2018 2:57:20 PM",19.1688916,72.95002675,Resale,"1 RK for sale,
Jagruti society","Jagruti Society, Vishwakarma Nagar, Near Vitthal Rukhmi ...",Pre-verified,Loan Verified,28 Lacs,Negotiable,250,Sq.Ft,21.77 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,2 Balconies,Jagruti society,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,2.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,250 sq.ft,Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 4 / 7,Flats in Building,1,Parking Available,Bike,Power backup,Partial,Water Supply,Both,ff80818164caf5680164cfa333a8573d
"Jul 22, 2018 2:56:37 PM",19.2129043,72.8336388,Resale,"1 BHK for sale,
Blue Oasis","Blue Oasis, New Link Road, Near Shyam Satsang Bahavan",Pre-verified,Loan Verified,95 Lacs,Negotiable,565,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Blue Oasis,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,565 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 1 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Both,ff80818150f11fe80150f1213c1e000f
"Jul 22, 2018 2:43:53 PM",19.05633704,72.88316826,Resale,"2 BHK for sale,
Galaxy Apartment","Galaxy Apartment, Near To New Life Society,vasantarao N ...",Pre-verified,Loan Verified,1.5 Crores,Negotiable,920,Sq.Ft,1.17 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,01-Sep-18,Possession,3 Balconies,Galaxy Apartment,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,7.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,920 sq.ft,Furnishing Status,Unfurnished,Facing,North-East,Floor,Floor 7 / 16,Flats in Building,6,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff80818163500a8001635d32140840e5
"Jul 25, 2018 2:37:31 PM",19.0870877,72.9125446,Resale,"1 BHK for sale,
Kanta Apartments","Kanta Apartments, Pant Nagar, Near Pant Nagar Post Office",Pre-verified,Loan Verified,1.4 Crores,Negotiable,560,Sq.Ft,1.09 Lacs/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,1 Balcony,Kanta Apartments,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.8 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,560 sq.ft,Furnishing Status,Unfurnished,Facing,NA,Floor,Floor 2 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff80818164cfad2a0164d0ab0e1346b9
"Jul 22, 2018 2:30:56 PM",19.08381496,72.90604225,Resale,"2 BHK for sale,
Krishna Leela CHS","Krishna Leela Chs, Khokhani Ln Near Kalyan Jewellers",Pre-verified,Loan Verified,1.95 Crores,Non-negotiable,725,Sq.Ft,1.52 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Krishna Leela CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,6.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,725 sq.ft,Furnishing Status,Semi,Facing,South,Floor,Floor 5 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Both,ff8081815fca6e46015fcf19c5eb6647
"Jul 22, 2018 2:28:58 PM",19.1717867,72.956863,Resale,"1 RK for sale,
Varad Laxmi Apartment","Varad Laxmi Apartment, Edulji Road, Near New Pratham Sweets",Pre-verified,Loan Verified,55 Lacs,Negotiable,395,Sq.Ft,42.75 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,1 Balcony,Varad Laxmi Apartme,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.5 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,395 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 4 / 4,Flats in Building,0,Parking Available,None,Power backup,NA,Water Supply,Both,ff80818164bcc7fd0164bd60843e2b45
"Jul 22, 2018 2:28:22 PM",19.08206845,72.85051282,Resale,"1 BHK for sale,
Krishna Galaxy CHS","Krishna Galaxy Chs, Vakola Near Shree Sai Baba Mandir",Pre-verified,Loan Verified,1.2 Crores,Negotiable,610,Sq.Ft,93.28 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Krishna Galaxy CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,610 sq.ft,Furnishing Status,Unfurnished,Facing,North-East,Floor,Floor 6 / 7,Flats in Building,0,Parking Available,Car,Power backup,Partial,Water Supply,Corporation,ff8081815fdc76be015fe21dff4d1a59
"Jul 22, 2018 2:12:02 PM",19.0674035,72.8956181,Resale,"2 BHK for sale,
Ratnadeep","Ratnadeep, 125, Shahid Bhagat Singh Kanwar Marg, Tilak ...",Pre-verified,Loan Verified,1.5 Crores,Negotiable,"1,132",Sq.Ft,1.17 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,3 Balconies,Ratnadeep,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,5.3 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,132 sq.ft",Furnishing Status,Unfurnished,Facing,East,Floor,Floor 15 / 16,Flats in Building,1,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff80818164bcc7fd0164c0c8f33a33fd
