"Apr 30, 2018 4:28:10 PM",19.042210571769903,72.86951536256561,Resale,"1 BHK for sale,
independent duplex house","Independent Duplex House, Pratikhsha Nagar, Near Sai Ba ...",Pre-verified,Loan Verified,30 Lacs,Negotiable,260,Sq.Ft,23.32 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,independent duplex,Independent House/Villa,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,260 sq.ft,Furnishing Status,Semi,Facing,"NA",Floor,Floor 0 / 1,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff808181631568f5016315bb58e32d1c
"Apr 30, 2018 3:47:56 PM",19.1910658,72.83375419999993,Resale,"2 BHK for sale,
Prathampad Building","Prathampad Building, Evershine Nagar, Near Ryan Interna ...",Pre-verified,Loan Verified,1.45 Crores,Negotiable,750,Sq.Ft,1.13 Lacs/Month,Estimated EMI,2 bedrooms,Cement,,Posted On,2 Baths,Cement,Immediately,Possession,0 Balconies,Prathampad Building,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,Cement,Builtup Area,750 sq.ft,Furnishing Status,Semi,Facing,South-East,Floor,Floor 5 / 16,Flats in Building,70,Parking Available,Bike,Power backup,Full,Water Supply,Corporation,ff8081815dc5f01f015dc6f8b61b28e9
"May 3, 2018 3:35:37 PM",18.9531343,72.8275916,Resale,"1 RK for sale,
stand alone Building","Stand Alone Building, 14, A Merchant Rd Near Bhuleshwar ...",Pre-verified,Loan Verified,80 Lacs,Non-negotiable,350,Sq.Ft,62.19 K/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,1 Balcony,stand alone Buildin,Independent Floor/Builder Floor,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.7 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,350 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 2 / 2,Flats in Building,0,Parking Available,None,Power backup,Full,Water Supply,Corporation,ff80818163156c8d01631fa76d825293
"Apr 30, 2018 2:44:29 PM",19.182935433781914,72.83868406931151,Resale,"2 BHK for sale,
Dheeraj Sagar 1 And 2","Dheeraj Sagar 1 And 2, Malad (west) , Mumbai",Pre-verified,Loan Verified,1.8 Crores,Negotiable,800,Sq.Ft,1.4 Lacs/Month,Estimated EMI,2 bedrooms,Wooden,,Posted On,2 Baths,Wooden,Immediately,Possession,0 Balconies,Dheeraj Sagar 1 And,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.1 per sq.ft/m,Flooring,Wooden,Builtup Area,800 sq.ft,Furnishing Status,Full,Facing,West,Floor,Floor 7 / 8,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff8081816310eded01631127819826c7
"Apr 30, 2018 2:10:51 PM",19.09661213840986,72.85232587168343,Resale,"4+ BHK for sale,
HORIZON","Horizon, Nehru Rd, Near Ibis Hotel",Pre-verified,Loan Verified,6 Crores,Negotiable,"1,805",Sq.Ft,4.66 Lacs/Month,Estimated EMI,4+ bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,HORIZON,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,805 sq.ft",Furnishing Status,Unfurnished,Facing,East,Floor,Floor 1 / 6,Flats in Building,6,Parking Available,Car,Power backup,"NA",Water Supply,Corporation,ff8081816311c690016314bcedb21c19
"Apr 30, 2018 1:50:04 PM",19.204522700000005,72.8450857404755,Resale,"2 BHK for sale,
shree raj","Shree Raj, Bhagat Colony, Near Svp Swimming Pool",Pre-verified,Loan Verified,1.75 Crores,Negotiable,750,Sq.Ft,1.36 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,shree raj,Independent Floor/Builder Floor,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.5 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,750 sq.ft,Furnishing Status,Semi,Facing,"NA",Floor,Floor 2 / 3,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Both,ff8081815f38b3ba015f38b7a4a30136
"Apr 30, 2018 1:43:03 PM",19.19676913387097,72.85670197790989,Resale,"1 BHK for sale,
Shreyas","Shreyas, Ashok Nagar,near Shri Shankheshwar Parshwanath ...",Pre-verified,Loan Verified,65 Lacs,Negotiable,400,Sq.Ft,50.53 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,Shreyas,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,400 sq.ft,Furnishing Status,Unfurnished,Facing,"NA",Floor,Floor 0 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Both,ff808181590163a30159063b16246dbd
"Apr 30, 2018 1:40:31 PM",19.018619488628335,72.83630143372955,Resale,"2 BHK for sale,
Standalone Building","Standalone Building, Omkar Society, Babasaheb Ambedkar ...",Pre-verified,Loan Verified,3 Crores,Negotiable,"1,000",Sq.Ft,2.33 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,3 Balconies,Standalone Building,Independent Floor/Builder Floor,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,000 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 3,Flats in Building,0,Parking Available,Bike,Power backup,"NA",Water Supply,Corporation,ff8081816310eded01631161c1634b7a
"Apr 30, 2018 1:39:25 PM",19.10934308873757,72.84931580737498,Resale,"1 BHK for sale,
GOPAL CHS","Gopal Chs, Shahaji Raje Marg, Vishnu Prasad Society, Na ...",Pre-verified,Loan Verified,2.2 Crores,Negotiable,735,Sq.Ft,1.71 Lacs/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,1 Bath,Marble/Granite,Immediately,Possession,1 Balcony,GOPAL CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.4 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,735 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 0 / 3,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Both,ff808181627abb3d01627b187dee28d9
"Apr 30, 2018 1:06:01 PM",19.17808999999999,72.85558000000003,Resale,"1 BHK for sale,
New Gitanjali CHS","New Gitanjali Chs, Raheja Twp, Near Sbi Quarters Malad ...",Pre-verified,Loan Verified,94 Lacs,Negotiable,550,Sq.Ft,73.07 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,New Gitanjali CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,550 sq.ft,Furnishing Status,Semi,Facing,South-East,Floor,Floor 3 / 3,Flats in Building,12,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff80818162e6a1b90162eefa99941b42
"Apr 30, 2018 12:02:36 PM",19.20985314203963,72.87313753621106,Resale,"2 BHK for sale,
Sinhagad","Sinhagad, Krishna Vasant Sagar, Thakur Marg, Thakur Nea ...",Pre-verified,Loan Verified,1.35 Crores,Negotiable,683,Sq.Ft,1.05 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,Sinhagad,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,683 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 25 / 33,Flats in Building,0,Parking Available,Car,Power backup,"NA",Water Supply,Corporation,ff80818162e6a3300162e794f69e30bf
19.2073966667748,72.8783220527613,Resale,"3 BHK for sale,
NG SUNCITY PHASE 2","Ng Suncity Phase 2, Thakur Village, Near Bhoomi Hills",Pre-verified,Loan Verified,1.9 Crores,Negotiable,"1,200",Sq.Ft,1.48 Lacs/Month,Estimated EMI,3 bedrooms,Mosaic,,Posted On,3 Baths,Mosaic,Immediately,Possession,0 Balconies,NG SUNCITY PHASE 2,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.2 per sq.ft/m,Flooring,Mosaic,Builtup Area,"1,200 sq.ft",Furnishing Status,Full,Facing,East,Floor,Floor 12 / 14,Flats in Building,70,Parking Available,Bike and Car,Power backup,Full,Water Supply,Both,ff8081816295674f016296ed36ef5fc8
19.1235999,72.84497809999993,Resale,"1 BHK for sale,
Bhagya CHS","Bhagya Chs, Off Link Road, Icici Colony, Near Dawood Baug",Pre-verified,Loan Verified,72 Lacs,Negotiable,222,Sq.Ft,55.97 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,Bhagya CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,5.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,222 sq.ft,Furnishing Status,Semi,Facing,West,Floor,Floor 0 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff8081816310eded016310f828da05f8
"Apr 29, 2018 10:56:03 PM",19.186094400000005,72.84095802023774,Resale,"2 BHK for sale,
Nidhi Apartment","Nidhi Apartment, Cross Road No. 3, Liberty Garden, Near ...",Pre-verified,Loan Verified,1.65 Crores,Negotiable,950,Sq.Ft,1.28 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,1 Balcony,Nidhi Apartment,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.1 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,950 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 4 / 4,Flats in Building,0,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff808181630c64f0016310398a966a60
"Apr 29, 2018 8:31:45 PM",19.2053626,72.84336410000003,Resale,"1 RK for sale,
sukan apartment","Sukan Apartment, M.g.road, Opp Sunny Multi Cuisine Only ...",Pre-verified,Loan Verified,61 Lacs,Negotiable,240,Sq.Ft,47.42 K/Month,Estimated EMI,1 bedrooms,Cement,,Posted On,1 Bath,Cement,Immediately,Possession,0 Balconies,sukan apartment,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Cement,Builtup Area,240 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 4,Flats in Building,18,Parking Available,None,Power backup,Full,Water Supply,Corporation,ff808181627abcdd01627f94e8d13096
"Apr 29, 2018 8:17:10 PM",19.0843046,72.88010830000007,Resale,"1 BHK for sale,
Standalone building.","Standalone Building., Vile Parle East, Near Sheth Ishwa ...",Pre-verified,Loan Verified,80 Lacs,Negotiable,430,Sq.Ft,62.19 K/Month,Estimated EMI,1 bedrooms,Cement,,Posted On,1 Bath,Cement,Immediately,Possession,1 Balcony,Standalone building,Independent Floor/Builder Floor,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,0.7 per sq.ft/m,Flooring,Cement,Builtup Area,430 sq.ft,Furnishing Status,Full,Facing,North,Floor,Floor 1 / 2,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Corporation,ff8081815afab46c015afab7ef3e00ee
"Apr 29, 2018 7:38:00 PM",19.099500269877385,72.91655131230323,Resale,"2 BHK for sale,
Damodar park","Damodar Park, Amrut Nagar, Near R City Mall",Pre-verified,Loan Verified,1.1 Crores,Negotiable,750,Sq.Ft,85.5 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Damodar park,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,750 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 4 / 6,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Corporation,ff80818156f550760156f9278d384392
"Apr 29, 2018 7:26:27 PM",19.24821663,72.8560791,Resale,"3 BHK for sale,
Vini Garden","Vini Garden, Near Mary Immaculate School, Mandpeshwar R ...",Pre-verified,Loan Verified,2.1 Crores,Negotiable,970,Sq.Ft,1.63 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Vini Garden,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,5.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,970 sq.ft,Furnishing Status,Unfurnished,Facing,South,Floor,Floor 4 / 8,Flats in Building,120,Parking Available,None,Power backup,None,Water Supply,Both,ff80818162ce12480162cf6c947329a0
"Apr 29, 2018 7:18:13 PM",19.108490698207962,72.88010636823958,Resale,"1 RK for sale,
Chimatpada","Chimatpada, Sir Mathuradas Vasanji Rd, Gamdevi, Near Ev ...",Pre-verified,Loan Verified,30 Lacs,Negotiable,180,Sq.Ft,23.32 K/Month,Estimated EMI,1 bedrooms,Cement,,Posted On,1 Bath,Cement,Immediately,Possession,1 Balcony,Chimatpada,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,11.1 per sq.ft/m,Flooring,Cement,Builtup Area,180 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 1 / 1,Flats in Building,2,Parking Available,None,Power backup,Full,Water Supply,Corporation,ff80818157ad9f790157add5c18104a8
"Apr 29, 2018 6:07:38 PM",19.178549699982735,72.81570408587913,Resale,"1 BHK for sale,
Swaranamala Apartment","Swaranamala Apartment, Gaikwad Nagar Near Hotel Galaxy",Pre-verified,Loan Verified,59 Lacs,Negotiable,650,Sq.Ft,45.86 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,2 Balconies,Swaranamala Apartme,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,20.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,650 sq.ft,Furnishing Status,Full,Facing,"NA",Floor,Floor 3 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,None,Water Supply,Corporation,ff80818153e996110153ea176e870699
"May 2, 2018 5:59:37 PM",19.203779840309284,72.85632715581971,Resale,"1 BHK for sale,
govind madhav","Govind Madhav, Govindmadhav Society, Aarya Chanakya Nag ...",Pre-verified,Loan Verified,88 Lacs,Negotiable,671,Sq.Ft,68.4 K/Month,Estimated EMI,1 bedrooms,Mosaic,,Posted On,1 Bath,Mosaic,Immediately,Possession,1 Balcony,govind madhav,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.5 per sq.ft/m,Flooring,Mosaic,Builtup Area,671 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 4 / 4,Flats in Building,1,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff808181632020ed016320b2356d2437
"Apr 29, 2018 5:37:16 PM",19.17741394,72.86225891,Resale,"3 BHK for sale,
Ivy","Ivy, Malad East, Mumbai",Pre-verified,Loan Verified,3.25 Crores,Negotiable,"1,730",Sq.Ft,2.53 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,Ivy,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,730 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 10 / 19,Flats in Building,0,Parking Available,Car,Power backup,"NA",Water Supply,Corporation,ff8081816310eded016311090a5410ab
"Apr 29, 2018 5:27:00 PM",19.082046832577152,72.85044989496498,Resale,"1 BHK for sale,
Om Chamunda","Om Chamunda, Datta Mandir Road, Near Shree Sai Baba Man ...",Pre-verified,Loan Verified,1.15 Crores,Negotiable,630,Sq.Ft,89.39 K/Month,Estimated EMI,1 bedrooms,Mosaic,,Posted On,2 Baths,Mosaic,Immediately,Possession,0 Balconies,Om Chamunda,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.9 per sq.ft/m,Flooring,Mosaic,Builtup Area,630 sq.ft,Furnishing Status,Semi,Facing,West,Floor,Floor 1 / 7,Flats in Building,14,Parking Available,Bike and Car,Power backup,"NA",Water Supply,Corporation,ff80818162c249b60162c2c65a6a46c8
"Apr 29, 2018 5:17:41 PM",19.04559375382945,72.89633699080741,Resale,"3 BHK for sale,
atarva venkayesh sadam","Atarva Venkayesh Sadam, Gaothan Road No. 3, Near Chembu ...",Pre-verified,Loan Verified,3.33 Crores,Negotiable,965,Sq.Ft,2.59 Lacs/Month,Estimated EMI,3 bedrooms,"NA",,Posted On,3 Baths,"NA",01-Jan-2019,Possession,0 Balconies,atarva venkayesh sa,Apartment,Age of the Building,Under Construction,Ownership Type,Self Owned,Maintenance Charges,9.3 per sq.ft/m,Flooring,"NA",Builtup Area,965 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 6 / 8,Flats in Building,0,Parking Available,Bike,Power backup,"NA",Water Supply,Both,ff80818162f7981d0162fc73d2581554
"Apr 29, 2018 5:15:32 PM",19.0615893,72.8930422,Resale,"1 BHK for sale,
Omkar Raga CHS","Omkar Raga Chs, Chembur, Mumbai",Pre-verified,Loan Verified,1.38 Crores,Negotiable,800,Sq.Ft,1.07 Lacs/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3 Balconies,Omkar Raga CHS,Apartment,Age of the Building,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,800 sq.ft,Furnishing Status,Unfurnished,Facing,South,Floor,Floor 2 / 15,Flats in Building,1,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff8081815f2f90dc015f37ee8e5227aa
"Aug 3, 2018 12:45:26 PM",19.222711,72.83406379999997,Resale,"1 RK for sale,
Mahavir krupa","Mahavir Krupa, Charkop, Sector Number 4, Near Jay Agro",Pre-verified,Loan Verified,63 Lacs,Negotiable,390,Sq.Ft,48.97 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,01-Dec-2018,Possession,0 Balconies,Mahavir krupa,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,3.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,390 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 5 / 7,Flats in Building,0,Parking Available,Bike and Car,Power backup,Full,Water Supply,Corporation,ff808181627abb3d01627acf46db09c1
