NA,19.2461644,72.8509056,Resale,"3 BHK for sale,
Philip Tower Co-Op Housi","Philip Tower Co-op Housing Society, Holy Cross Road Ext ...",Pre-verified,Loan Verified,1.92 Crores,Negotiable,"1,080",Sq.Ft,1.49 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,3 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Philip Tower Co-Op,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,080 sq.ft",Furnishing Status,Semi,Facing,NA,Floor,Floor 0 / 7,Flats in Building,14,Parking Available,Car,Power backup,None,Water Supply,Corporation,ff808181594ab70801595dcfe8fd33f3
"Jun 24, 2018 5:21:42 PM",19.1370256,72.8549697,Resale,"1 RK for sale,
Sarvodaya Nagar Rajesh C","Sarvodaya Nagar Rajesh Chs, Meghwadi Shani Maharaj Mand ...",Pre-verified,Loan Verified,55 Lacs,Negotiable,365,Sq.Ft,42.75 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,Sarvodaya Nagar Raj,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,365 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 2 / 7,Flats in Building,42,Parking Available,Car,Power backup,NA,Water Supply,Corporation,ff80818163500c16016353524be94cf1
"May 17, 2018 3:15:59 PM",19.0951802,72.9145831,Resale,"2 BHK for sale,
Damodar Park building","Damodar Park Building, Lal Bahadur Shastri Rd, Near Sta ...",Pre-verified,Loan Verified,1.2 Crores,Negotiable,820,Sq.Ft,93.28 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Damodar Park buildi,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,820 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 2 / 6,Flats in Building,4,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff8081816135ff3e01613d7649af7e4a
"Jun 22, 2018 5:51:12 PM",19.1760717,72.9653036,Resale,"3 BHK for sale,
Atlantic Heights","Atlantic Heights, Neelam Nagar, Near Spandan Hospital",Pre-verified,Loan Verified,2.2 Crores,Negotiable,"1,800",Sq.Ft,1.71 Lacs/Month,Estimated EMI,3 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Atlantic Heights,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,3.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,800 sq.ft",Furnishing Status,Unfurnished,Facing,South-West,Floor,Floor 7 / 7,Flats in Building,2,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff80818160d4d3430160d5f9e5a55336
"Jul 4, 2018 1:30:48 PM",19.2036101,72.8276647,Resale,"2 BHK for sale,
Pooja Enclave CHS","Pooja Enclave Chs, Old Link Road Ganesh Nagar, Near Osc ...",Pre-verified,Loan Verified,1.45 Crores,Negotiable,900,Sq.Ft,1.13 Lacs/Month,Estimated EMI,2 bedrooms,Mosaic,,Posted On,3 Baths,Mosaic,Immediately,Possession,0 Balconies,Pooja Enclave CHS,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,5.0 per sq.ft/m,Flooring,Mosaic,Builtup Area,900 sq.ft,Furnishing Status,Unfurnished,Facing,West,Floor,Floor 8 / 10,Flats in Building,50,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff8081816349902b01634ab220bc23b9
NA,19.213907,72.873898,Resale,"1 BHK for sale,
Evershine Millennium Par","Evershine Millennium Paradise Phase 1, Thakur Village N ...",Pre-verified,Loan Verified,1.06 Crores,Negotiable,555,Sq.Ft,82.4 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Evershine Millenniu,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,5.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,555 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 3 / 8,Flats in Building,31,Parking Available,None,Power backup,Full,Water Supply,Corporation,ff80818162862034016286a878655b0c
"Jul 16, 2018 5:05:50 PM",19.2366823,72.8731863,Resale,"2 BHK for sale,
La Belleza","La Belleza, Kajupada Rishi Van, Near La Vista",Pre-verified,Loan Verified,1.35 Crores,Negotiable,935,Sq.Ft,1.05 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,3 Balconies,La Belleza,Gated Community Villa,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,4.8 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,935 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 6 / 13,Flats in Building,4,Parking Available,Car,Power backup,Full,Water Supply,Borewell,ff80818164556d8f0164563641e74b7b
"Jul 24, 2018 4:08:09 PM",19.13115206,72.82484758,Resale,"2 BHK for sale,
YASHODHAN APARTMENT","Yashodhan Apartment, Lokhandwala Complex Rd Near Kokila ...",Pre-verified,Loan Verified,1.98 Crores,Negotiable,650,Sq.Ft,1.54 Lacs/Month,Estimated EMI,2 bedrooms,Mosaic,,Posted On,3 Baths,Mosaic,01-Sep-18,Possession,0 Balconies,YASHODHAN APARTMENT,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.6 per sq.ft/m,Flooring,Mosaic,Builtup Area,650 sq.ft,Furnishing Status,Semi,Facing,North,Floor,Floor 3 / 4,Flats in Building,4,Parking Available,Car,Power backup,None,Water Supply,Corporation,ff80818164a8a0da0164a8b4008f04d0
"Jul 16, 2018 3:47:35 PM",19.0815152,72.8444534,Resale,"1 BHK for sale,
Rakesh kunj CHS","Rakesh Kunj Chs, Near Jain Mandir Opposite Bhoomi Towers",Pre-verified,Loan Verified,1.75 Crores,Negotiable,740,Sq.Ft,1.36 Lacs/Month,Estimated EMI,1 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,1 Balcony,Rakesh kunj CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,740 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 2 / 3,Flats in Building,14,Parking Available,Bike and Car,Power backup,None,Water Supply,Corporation,ff80818160c5f50b0160c9ea98d40a8a
"Jul 22, 2018 6:26:27 PM",19.175225,72.864815,Resale,"2 BHK for sale,
Dheeraj Uphar","Dheeraj Uphar, Behind Dindoshi Bus Depot , Oberoi Mall",Pre-verified,Loan Verified,1.35 Crores,Negotiable,800,Sq.Ft,1.05 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,0 Balconies,Dheeraj Uphar,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,4.4 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,800 sq.ft,Furnishing Status,Semi,Facing,East,Floor,Floor 6 / 7,Flats in Building,14,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff8081816229a551016229c038f8065e
"Jul 11, 2018 12:56:34 PM",19.0035128,72.8548804,Resale,"2 BHK for sale,
Monarch gardens","Monarch Gardens, R A Kidwai Road, Sewri Cross Road, Nea ...",Pre-verified,Loan Verified,2.7 Crores,Negotiable,"1,150",Sq.Ft,2.1 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,2 Balconies,Monarch gardens,Apartment,Age of the Building,5-10 years old,Ownership Type,Self Owned,Maintenance Charges,10.0 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,150 sq.ft",Furnishing Status,Semi,Facing,South,Floor,Floor 6 / 17,Flats in Building,64,Parking Available,Car,Power backup,Full,Water Supply,Corporation,ff8081816105e35a01610734d5570895
"Jul 24, 2018 6:22:08 PM",19.0322376,72.8907502,Resale,"1 BHK for sale,
Mamtadeep Heights","Mamtadeep Heights, Oppoiste To Mysore Colony Monorail S ...",Pre-verified,Loan Verified,95 Lacs,Negotiable,715,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,Mamtadeep Heights,Apartment,Age of the Building,3-5 years old,Ownership Type,Self Owned,Maintenance Charges,5.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,715 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 9 / 12,Flats in Building,5,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff808181640e10950164119d87aa6ea9
"Jul 8, 2018 12:30:29 PM",19.13357567,72.84087516,Resale,"1 BHK for sale,
Swatantra Sainik","Swatantra Sainik, Near St.catherine's Primary School Ve ...",Pre-verified,Loan Verified,1.1 Crores,Negotiable,612,Sq.Ft,85.5 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,1 Balcony,Swatantra Sainik,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,6.2 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,612 sq.ft,Furnishing Status,Semi,Facing,North-West,Floor,Floor 2 / 6,Flats in Building,1,Parking Available,Car,Power backup,NA,Water Supply,Corporation,ff808181644b9bce01644bfa737f1c10
"Jul 20, 2018 12:08:20 PM",19.2461644,72.8509056,Resale,"2 BHK for sale,
Rohan Residency","Rohan Residency, Near Prerna Nagar, Babhai, Bhargav Hos ...",Pre-verified,Loan Verified,1.75 Crores,Negotiable,970,Sq.Ft,1.36 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Rohan Residency,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,3.4 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,970 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 5 / 7,Flats in Building,14,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff808181615af463016160c855c23f0f
"Jul 29, 2018 1:04:25 PM",19.2210386,72.8667032,Resale,"1 BHK for sale,
Jeevandhara CHS","Jeevandhara Chs, Magathane Near Mangubhai Dattani Vidyalay",Pre-verified,Loan Verified,1.15 Crores,Negotiable,550,Sq.Ft,89.39 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,1 Balcony,Jeevandhara CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,550 sq.ft,Furnishing Status,Full,Facing,East,Floor,Floor 2 / 7,Flats in Building,4,Parking Available,Bike and Car,Power backup,Full,Water Supply,Both,ff80818163ee6c230163ee9341a91d19
"Jul 27, 2018 7:50:31 PM",19.2461644,72.8509056,Resale,"2 BHK for sale,
independent Building","Independent Building, Holy Cross Road, Near Vibgyor Hig ...",Pre-verified,Loan Verified,1.9 Crores,Negotiable,880,Sq.Ft,1.48 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,3 Balconies,independent Buildin,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,6.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,880 sq.ft,Furnishing Status,Semi,Facing,NA,Floor,Floor 1 / 12,Flats in Building,4,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff80818163ddd7b60163deeee8f34684
NA,19.129166,72.8395155,Resale,"2 BHK for sale,
Bharat Belmonte","Bharat Belmonte, Azad Nagar Off Veera Desai Road ,near ...",Pre-verified,Loan Verified,2.25 Crores,Negotiable,"1,152",Sq.Ft,1.75 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,Bharat Belmonte,Apartment,Age of the Building,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,4.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,152 sq.ft",Furnishing Status,Unfurnished,Facing,East,Floor,Floor 11 / 15,Flats in Building,83,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Corporation,ff808181540ae5f301540afe03060166
"Jul 26, 2018 3:01:01 PM",19.196173,72.8470555,Resale,"1 BHK for sale,
Malad Atul CHSL","Malad Atul Chsl, Swami Vivekananda Rd Near Pvr Milap Ci ...",Pre-verified,Loan Verified,87 Lacs,Negotiable,600,Sq.Ft,67.63 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,2 Balconies,Malad Atul CHSL,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,1.3 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Full,Facing,North,Floor,Floor 4 / 4,Flats in Building,16,Parking Available,Bike and Car,Power backup,Partial,Water Supply,Both,ff80818164a6e3630164a6ff446e14d3
"Jul 26, 2018 3:44:39 PM",19.1845194,72.8640157,Resale,"1 BHK for sale,
Shiv Shakthi CHS","Shiv Shakthi Chs, Parekh Nagar,near Santoshi Mata Mandi ...",Pre-verified,Loan Verified,95 Lacs,Negotiable,600,Sq.Ft,73.84 K/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,Shiv Shakthi CHS,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.8 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,600 sq.ft,Furnishing Status,Semi,Facing,North,Floor,Floor 5 / 6,Flats in Building,0,Parking Available,Bike and Car,Power backup,NA,Water Supply,Corporation,ff80818163ca7f280163ce3508e3047c
"Aug 1, 2018 7:20:50 PM",19.1823658,72.8614113,Resale,"2 BHK for sale,
Omkar Alta Monte Back Ga","Omkar Alta Monte Back Gate, On Western Express Highway, ...",Pre-verified,Loan Verified,2.4 Crores,Negotiable,"1,290",Sq.Ft,1.87 Lacs/Month,Estimated EMI,2 bedrooms,Marble/Granite,,Posted On,2 Baths,Marble/Granite,Immediately,Possession,3 Balconies,Omkar Alta Monte Ba,Apartment,Age of the Building,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,11.6 per sq.ft/m,Flooring,Marble/Granite,Builtup Area,"1,290 sq.ft",Furnishing Status,Semi,Facing,NA,Floor,Floor 37 / 45,Flats in Building,360,Parking Available,Bike and Car,Power backup,NA,Water Supply,Both,ff808181623db59d01623def70b01dce
"May 15, 2018 5:04:17 PM",19.1770486,72.9624957,Resale,"2 BHK for sale,
Shree Krishna","Shree Krishna, Neelam Nagar Phase 1, Near Amol Society ...",Pre-verified,Loan Verified,1.25 Crores,Negotiable,690,Sq.Ft,97.17 K/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,2 Balconies,Shree Krishna,Apartment,Age of the Building,>10 years old,Ownership Type,Self Owned,Maintenance Charges,2.6 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,690 sq.ft,Furnishing Status,Full,Facing,North-East,Floor,Floor 1 / 5,Flats in Building,15,Parking Available,Bike and Car,Power backup,None,Water Supply,Both,ff80818150465f7401504686ca540161
"Apr 30, 2018 1:16:57 PM",19.07082521,72.8397883,Resale,"1 RK for sale,
Spenta","Spenta, Road Number 3, Near Samrat Banquets, Khar Market",Pre-verified,Loan Verified,1.4 Crores,Negotiable,300,Sq.Ft,1.09 Lacs/Month,Estimated EMI,1 bedrooms,Vitrified Tiles,,Posted On,1 Bath,Vitrified Tiles,Immediately,Possession,0 Balconies,Spenta,Apartment,Age of the Building,1-3 years old,Ownership Type,Self Owned,Maintenance Charges,16.7 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,300 sq.ft,Furnishing Status,Unfurnished,Facing,East,Floor,Floor 4 / 7,Flats in Building,28,Parking Available,Car,Power backup,None,Water Supply,Corporation,ff8081816300c1af016304f2637042c9
NA,19.2511513,72.8635051,Resale,"2 BHK for sale,
sarasvati om palace","Sarasvati Om Palace, Maratha Colony, Ravindra Hotel ,ne ...",Pre-verified,Loan Verified,1.3 Crores,Negotiable,"1,030",Sq.Ft,1.01 Lacs/Month,Estimated EMI,2 bedrooms,Vitrified Tiles,,Posted On,2 Baths,Vitrified Tiles,Immediately,Possession,0 Balconies,sarasvati om palace,Apartment,Age of the Building,Newly Constructed,Ownership Type,Self Owned,Maintenance Charges,0.0 per sq.ft/m,Flooring,Vitrified Tiles,Builtup Area,"1,030 sq.ft",Furnishing Status,Semi,Facing,East,Floor,Floor 2 / 7,Flats in Building,14,Parking Available,None,Power backup,NA,Water Supply,Both,ff8081816165ddca0161696a292604ef
